_id,index,stageIds,gameId,createdAt,data.chat,data.submitted,data.targets,data.payoffs,data.repNum,data.player_2kmtbTcHRHurrspLX_response,data.player_2kmtbTcHRHurrspLX_time,data.player_2kmtbTcHRHurrspLX_payoff,data.player_2kmtbTcHRHurrspLX_role,data.player_hgJpQRAv9sMrD6464_response,data.player_hgJpQRAv9sMrD6464_time,data.player_hgJpQRAv9sMrD6464_payoff,data.player_hgJpQRAv9sMrD6464_role,data.player_3XoD7AQvHu3avJ9Fo_response,data.player_3XoD7AQvHu3avJ9Fo_time,data.player_3XoD7AQvHu3avJ9Fo_payoff,data.player_3XoD7AQvHu3avJ9Fo_role,data.player_STXF4MBw6pAhpFQzR_response,data.player_STXF4MBw6pAhpFQzR_time,data.player_STXF4MBw6pAhpFQzR_payoff,data.player_STXF4MBw6pAhpFQzR_role,data.player_CabZtomiyfsZdYF9Q_response,data.player_CabZtomiyfsZdYF9Q_time,data.player_CabZtomiyfsZdYF9Q_payoff,data.player_CabZtomiyfsZdYF9Q_role,data.player_dhz4DnHhhaPYQNCay_response,data.player_dhz4DnHhhaPYQNCay_time,data.player_dhz4DnHhhaPYQNCay_payoff,data.player_dhz4DnHhhaPYQNCay_role,data.player_9d7wNGCZf54Nyvkts_response,data.player_9d7wNGCZf54Nyvkts_time,data.player_9d7wNGCZf54Nyvkts_payoff,data.player_9d7wNGCZf54Nyvkts_role,data.player_zDMEyFj4dThs4gzrp_response,data.player_zDMEyFj4dThs4gzrp_time,data.player_zDMEyFj4dThs4gzrp_payoff,data.player_zDMEyFj4dThs4gzrp_role,data.player_Doke7X7WNnFwHZP4E_response,data.player_Doke7X7WNnFwHZP4E_time,data.player_Doke7X7WNnFwHZP4E_payoff,data.player_Doke7X7WNnFwHZP4E_role,data.player_ekSbCaWp5aNMFarbX_response,data.player_ekSbCaWp5aNMFarbX_time,data.player_ekSbCaWp5aNMFarbX_payoff,data.player_ekSbCaWp5aNMFarbX_role
KW3z6E2fHhgKfTBpy,38,"ayCye7a8ojXwe4PQu,WNaAGijddDqPqaAm8",ayRiqvCEhCCSxAnS2,2021-12-09T17:52:45Z,"{""text"":null,""playerId"":""3XoD7AQvHu3avJ9Fo"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072886020},{""text"":null,""playerId"":""STXF4MBw6pAhpFQzR"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072889006}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",37,,,,,,,,,A,-2363,7,p2,A,624,8,p1,,,,,,,,,,,,,,,,,,,,,,,,
e5uzhuZBqWTTP5qLK,39,"5ozvC2rp2TTbXNeeu,JenCaLBCPbH44Hbcu",ayRiqvCEhCCSxAnS2,2021-12-09T17:52:45Z,"{""text"":null,""playerId"":""3XoD7AQvHu3avJ9Fo"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072893149},{""text"":null,""playerId"":""STXF4MBw6pAhpFQzR"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072896433}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",38,,,,,,,,,A,-2236,4,p2,A,1049,5,p1,,,,,,,,,,,,,,,,,,,,,,,,
6qWwt45zk5Fd3y48r,40,"6fjEzA2wZ5K9CtsT9,acDzLTd5AmWvHfM7h",ayRiqvCEhCCSxAnS2,2021-12-09T17:52:45Z,"{""text"":null,""playerId"":""3XoD7AQvHu3avJ9Fo"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072901550},{""text"":null,""playerId"":""STXF4MBw6pAhpFQzR"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072904423}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",39,,,,,,,,,B,-1838,0,p2,A,1036,0,p1,,,,,,,,,,,,,,,,,,,,,,,,
DPrMFQr9oYKFxuSqg,0,ibmetqSzvdskvJsej,XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""hello"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072408706},{""text"":""hi"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072419276},{""text"":""I don't know any ice breakers sorry"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072451007},{""text"":""ahah dont worry"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072467861},{""text"":""where are you from?"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072476150},{""text"":""Portugal, you?"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072480769},{""text"":""Portugal too ahah"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072495461},{""text"":""Boa :)"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072498100}",false,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ty9WkpG5YnTkNLSoz,1,"oCn6X2CdAT2EMQRpu,X3L7fQSq3knpFzWFs",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""want to win more money first?"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072591246},{""text"":""sure"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072612590},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072620397},{""text"":""so, green box"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072621827},{""text"":""right?"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072624178},{""text"":""ya"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072634089},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072633152}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",0,,,,,,,,,,,,,,,,,A,57873,2,p2,A,45114,6,p1,,,,,,,,,,,,,,,,
59AnwP9Y3amj3cdxt,2,"PzYmrqKkLJgEwfMpA,Z3zfe6maxF8KTW7mJ",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""purple?"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072665086},{""text"":""yes"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072673561},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072675294},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072672058}",true,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":7}}",1,,,,,,,,,,,,,,,,,B,31764,7,p2,B,34997,3,p1,,,,,,,,,,,,,,,,
dW7yHK7o6tvJEhfyg,3,"FD5WzdBtBfEQzop5c,eicrmEwtXyeaLXW6o",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""uncolored?"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072698283},{""text"":""ok"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072712280},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072713985},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072715946}",true,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":8}}",2,,,,,,,,,,,,,,,,,A,37646,4,p2,A,35682,8,p1,,,,,,,,,,,,,,,,
EWLWvjxzcdZwBCemP,4,"NWCndkoWWwHadDWk8,zLisuvwJFEFd7sfnX",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""red"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072728372},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072736010},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072734224}",true,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":9}}",3,,,,,,,,,,,,,,,,,B,11906,9,p2,B,13689,2,p1,,,,,,,,,,,,,,,,
2ByTbYYrENvH8jSux,5,"fFBW6nC6AK33nxdv2,Yemx5CLT2W7mKKbxW",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""green?"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072756451},{""text"":""ye"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072756098},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072761437},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072759208}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",4,,,,,,,,,,,,,,,,,A,17824,2,p2,A,20051,6,p1,,,,,,,,,,,,,,,,
jLdggMhR26nS92eBn,6,"eMCgrNGJ6CFaFQqjL,TZCxivj2xFCTtQ6Kt",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""uncolored"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072774762},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072782176},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072781436}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":9}}",5,,,,,,,,,,,,,,,,,B,15091,9,p2,B,15828,5,p1,,,,,,,,,,,,,,,,
F6JGmQW5e4JEhJAWa,7,"xgz6vZZRcJpbTB85F,x4ADjZiQPy88p2D4k",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""green"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072801808},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072800529},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072805742}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",6,,,,,,,,,,,,,,,,,A,12163,2,p2,A,17385,3,p1,,,,,,,,,,,,,,,,
g2vz6piymtK8paK8d,8,"KQKLqLZoC3rX8ae4d,ho3N64biWqvqR8PRC",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""pink'"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072820799},{""text"":""?"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072822924},{""text"":""sure"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072824963},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072830829},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072828446}",true,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",7,,,,,,,,,,,,,,,,,A,20047,8,p2,A,22429,9,p1,,,,,,,,,,,,,,,,
TeTwEaQN5rcRzRA4i,9,"TBEat5sCPw4a6oYjg,YF8FE8Zai7kya74T5",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""blue"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072844637},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072851470},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072849204}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",8,,,,,,,,,,,,,,,,,A,13816,4,p2,A,16077,5,p1,,,,,,,,,,,,,,,,
LQzYGAaiBLFfrjn3e,10,"4T6xxZdKNXKQ2SnpT,7vaAcmNwBWLsTjquv",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""we're even now :D"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072861042},{""text"":""purple?"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072873585},{""text"":""sure"",""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""message"",""time"":1639072882492},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072880417},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072884457}",true,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":6}}",9,,,,,,,,,,,,,,,,,B,25027,6,p2,B,29075,4,p1,,,,,,,,,,,,,,,,
deZxFBZzZfangRx4n,11,"rD4uD5iSxgiprSL9P,zuC8Jqy43KbGMBuSv",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""blue"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072891875},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072898808},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072895585}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":8}}",10,,,,,,,,,,,,,,,,,A,8198,6,p2,A,11418,8,p1,,,,,,,,,,,,,,,,
bnMY7MgSNcjaa5rPm,12,"ksWAFYbHYunkF83Hm,Rqkmzc8HeJN8APime",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""red"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072910954},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072918448},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072916895}",true,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":6}}",11,,,,,,,,,,,,,,,,,B,14463,6,p2,B,16014,5,p1,,,,,,,,,,,,,,,,
2XydScRZka2bz9fuY,13,"TgWXAzhD8gJdxKAxQ,Gedf9bGoEE2KCbwrG",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""green"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072930558},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072934213},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072937908}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",12,,,,,,,,,,,,,,,,,A,10794,7,p2,A,14496,8,p1,,,,,,,,,,,,,,,,
So7udokETDNfYgYNM,14,"YJxgrQcrWF8Z5G27d,DTP3cEjiay5vHN8PW",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""blue"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072945077},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072946636},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072954633}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":7}}",13,,,,,,,,,,,,,,,,,A,6235,5,p2,A,14232,7,p1,,,,,,,,,,,,,,,,
pDpiEEYptb5YPJcjD,15,"w39WzSveXmXZrczva,nEySaZ9eZp8dNbDND",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""blue"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072960495},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072962457},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072966248}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",14,,,,,,,,,,,,,,,,,B,5002,9,p2,B,8789,8,p1,,,,,,,,,,,,,,,,
QrHs2aGwLSa4YYRuE,16,"3YikzS7pHPfkfQafE,J3De6aAm3chAE3Lts",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""green"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072974766},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639072976050},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639072979757}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",15,,,,,,,,,,,,,,,,,B,6634,8,p2,B,10338,7,p1,,,,,,,,,,,,,,,,
todHDz4q8HEurFchY,17,"CPcpN8ZvfPNMxEjZN,cE9AJqmPEJ2Jkx37k",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""ehm"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639072988183},{""text"":""purple"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073004102},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073009809},{""text"":""so, first one"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073006571},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073010375}",true,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",16,,,,,,,,,,,,,,,,,A,27812,3,p2,A,27242,5,p1,,,,,,,,,,,,,,,,
Y6hp8AMphc9LGiCJq,18,"gCPHbj3qJiyBDoWfr,in6eu4dG7PBG5yunR",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""pink"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073021256},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073022673},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073028899}",true,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":5},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":5,""p2"":8}}",17,,,,,,,,,,,,,,,,,B,5230,8,p2,B,11455,5,p1,,,,,,,,,,,,,,,,
EvDGw5LeK7Pzn7J6h,19,"Evg398FWA2cRRjPnC,67EWFiTR76JTq7nfB",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""green"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073034614},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073036150},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073041450}",true,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",18,,,,,,,,,,,,,,,,,A,4706,2,p2,A,10005,5,p1,,,,,,,,,,,,,,,,
bg8x7Rfcgf4Dup7Wc,20,"zGPy6mrCxMxoLAG5k,gBMeeNkgHMLXRCXCv",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""pink"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073050792},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073051953},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073056341}",true,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",19,,,,,,,,,,,,,,,,,B,7493,9,p2,B,11879,4,p1,,,,,,,,,,,,,,,,
DiZcitj9ngM5hnBEh,21,"GaBcfwncCZTaBh56M,XaBhyQ28dpahbAA2Y",XWBXWaM8fHb2pPETr,2021-12-09T17:53:13Z,"{""text"":""blue"",""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""message"",""time"":1639073064222},{""text"":null,""playerId"":""CabZtomiyfsZdYF9Q"",""role"":""p2"",""type"":""selectionAlert"",""time"":1639073065564},{""text"":null,""playerId"":""dhz4DnHhhaPYQNCay"",""role"":""p1"",""type"":""selectionAlert"",""time"":1639073071065}",true,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":5}}",20,,,,,,,,,,,,,,,,,A,6116,4,p2,A,11615,5,p1,,,,,,,,,,,,,,,,
