_id,index,stageIds,gameId,createdAt,data.targets,data.payoffs,data.repNum,data.chat,data.submitted,data.player_BSeugNZYoKLcMPEym_response,data.player_BSeugNZYoKLcMPEym_time,data.player_BSeugNZYoKLcMPEym_payoff,data.player_BSeugNZYoKLcMPEym_role,data.player_Dd3H5DvYdDQJGCaXP_response,data.player_Dd3H5DvYdDQJGCaXP_time,data.player_Dd3H5DvYdDQJGCaXP_payoff,data.player_Dd3H5DvYdDQJGCaXP_role,data.player_b7yQYd9yFDjGvqD5x_response,data.player_b7yQYd9yFDjGvqD5x_time,data.player_b7yQYd9yFDjGvqD5x_payoff,data.player_b7yQYd9yFDjGvqD5x_role,data.player_uBrwQfjsJ32taCjd5_response,data.player_uBrwQfjsJ32taCjd5_time,data.player_uBrwQfjsJ32taCjd5_payoff,data.player_uBrwQfjsJ32taCjd5_role,data.player_HyAYoQc6SaAsPLRMG_response,data.player_HyAYoQc6SaAsPLRMG_time,data.player_HyAYoQc6SaAsPLRMG_payoff,data.player_HyAYoQc6SaAsPLRMG_role,data.player_o9BQEnwK9mPZ7jK46_response,data.player_o9BQEnwK9mPZ7jK46_time,data.player_o9BQEnwK9mPZ7jK46_payoff,data.player_o9BQEnwK9mPZ7jK46_role,data.player_9KzxEKjPduYiBoEvK_response,data.player_9KzxEKjPduYiBoEvK_time,data.player_9KzxEKjPduYiBoEvK_payoff,data.player_9KzxEKjPduYiBoEvK_role,data.player_AnLPrjGHwQcnJAJx6_response,data.player_AnLPrjGHwQcnJAJx6_time,data.player_AnLPrjGHwQcnJAJx6_payoff,data.player_AnLPrjGHwQcnJAJx6_role,data.player_TTWhjiteFtwN9552j_response,data.player_TTWhjiteFtwN9552j_time,data.player_TTWhjiteFtwN9552j_payoff,data.player_TTWhjiteFtwN9552j_role,data.player_XhqREEJtcdPQkLHMZ_response,data.player_XhqREEJtcdPQkLHMZ_time,data.player_XhqREEJtcdPQkLHMZ_payoff,data.player_XhqREEJtcdPQkLHMZ_role
J79qDQGtDTkYSLf2m,33,"EWoEpaw8KgWz7HGZ4,6nr3C5Xbvu5jgsRFt",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":3,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":3}}",33,"{""text"":""yellow"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756443751},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756444790},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756445008}",true,,,,,,,,,,,,,,,,,A,5653,2,p2,A,5872,3,p1,,,,,,,,,,,,,,,,
mxppi4uRb6rr8eSGg,34,"TXn3a5qGM7EB9n8zP,Y5btoNnNRzjrcxiPB",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/yellow-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":8},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":8,""p2"":9}}",34,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756455718},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756456783},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756457964}",true,,,,,,,,,,,,,,,,,B,5588,9,p2,B,6767,8,p1,,,,,,,,,,,,,,,,
PgJ28Mx29gGoypMyn,35,"v8uoYCLrHaN2xogJb,PZ6kbHzTzqHoct7ca",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":4}}",35,"{""text"":""brown"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756469269},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756470251},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756472050}",true,,,,,,,,,,,,,,,,,A,6100,2,p2,A,7898,4,p1,,,,,,,,,,,,,,,,
kikJYA9y8hD9AtSbM,36,"NMSfa47uECfdYwoQG,KKYrqqHj3dkBXRRBs",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":4}}",36,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756481926},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756482984},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756484064}",true,,,,,,,,,,,,,,,,,A,4829,3,p2,A,5906,4,p1,,,,,,,,,,,,,,,,
ACNA2nZB53RMFARnc,37,"6Kt6sZPc9fJsge7Ju,QzdkmR9nLCN9R8jXR",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/aqua-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",37,"{""text"":""green"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756495266},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756496248},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756497535}",true,,,,,,,,,,,,,,,,,A,6092,2,p2,A,7380,6,p1,,,,,,,,,,,,,,,,
2uXk8YNiLQ5fupmim,38,"tMvn3c8uigprpWLS3,auNk6NB4HyZn94XD5",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",38,"{""text"":""pink"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756510377},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756511438},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756513671}",true,,,,,,,,,,,,,,,,,B,7276,6,p2,B,9508,2,p1,,,,,,,,,,,,,,,,
duzvmuopyy8RjgrZb,39,"7EYMpnwMG95q3BFgN,vhyLM4wCFd6xkKSY3",uR4Zjdwby8j5kxxBM,2021-11-12T22:25:02Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":7}}",39,"{""text"":""brown"",""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""message"",""time"":1636756524145},{""text"":null,""playerId"":""HyAYoQc6SaAsPLRMG"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756525487},{""text"":null,""playerId"":""o9BQEnwK9mPZ7jK46"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756527267}",true,,,,,,,,,,,,,,,,,A,5320,4,p2,A,7100,7,p1,,,,,,,,,,,,,,,,
LbrEWcW5YFpBDepeW,0,"upeaCkuymSJtxMiff,NqnASZCmcvvCpcpsP",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/orange-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":6}}",0,"{""text"":""Hello"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756025896},{""text"":""Hi there"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756025929},{""text"":""I'm going to choose the green box"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756046370},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756048174},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756060722}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,33796,3,p2,A,46345,6,p1,,,,,,,,
GjmSdLrq9ZDhHoeWH,1,"pJj4zczff2uDsDQRN,KEDcswYfmbSjBa6Xs",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",1,"{""text"":""I will select orange box then, so you can get points :3"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756080678},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756086481},{""text"":""Thanks!"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756083810},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756085310}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,21298,5,p2,B,22456,2,p1,,,,,,,,
jEPHEESoQ4n5S4W6K,2,"HHBPQ8ucALf6pGKLL,gvgawyhjZx48LD4yN",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":5}}",2,"{""text"":""I will choose green"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756099089},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756105084},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756110995}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,13058,2,p2,A,18982,5,p1,,,,,,,,
oyppAKfQ9bJueHSfu,3,"Kba8GoW2gw6xeggtM,AQdrjkuvL8WXyZHrj",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":9}}",3,"{""text"":""I will select pink then"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756123680},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756127148},{""text"":""Thanks"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756124177},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756125943}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,10931,9,p2,B,12135,6,p1,,,,,,,,
8XgxPbCfpxnx73xuB,4,"nnKrTfjr3begdKjjg,DanDbztegxgRiAWYP",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",4,"{""text"":""Yellow for me"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756137600},{""text"":""Okay"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756149608},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756152748},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756159487}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,26381,6,p2,B,19641,2,p1,,,,,,,,
PLeHdkaZ3dzurcDy8,5,"NNPeY9hE4urbFPv4S,gYKC2mpFukHhfdPhg",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":6}}",5,"{""text"":""Now both normal colored crate?"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756176263},{""text"":""Beige"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756172712},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756179500},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756176653}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,9619,4,p2,A,12465,6,p1,,,,,,,,
hAiupWccqKK6T74KW,6,"y3zMJ6ry9aY48Pdji,TN3v42CboJc9ttbM4",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/pink-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":6,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":6}}",6,"{""text"":""pink"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756187248},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756192470},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756197244}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,8417,6,p2,B,13206,2,p1,,,,,,,,
uMDvozXm3Sbprir4L,7,"D4S226ehk3ptF9exi,SDbiYHXswv6y2NQPP",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":6},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":6,""p2"":9}}",7,"{""text"":""Cream?"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756208904},{""text"":""yes :)"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756213904},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756218877},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756215431}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,14387,6,p2,A,17831,9,p1,,,,,,,,
LEuYyHhxPdt3uAoeh,8,"jSAQcs3MEeWj5Xkd9,bB62fhdPHioLZYARJ",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",8,"{""text"":""beige again"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756230448},{""text"":""I would pick cream again, to even the score, yeah"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756236464},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756238076},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756235661}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,12556,7,p2,A,14970,8,p1,,,,,,,,
C4fvbpuKAoAv3hWnr,9,"urT8N4hy3r3iHLofw,GHb5bJT7B8EFnrZHp",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/purple-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":4},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":4,""p2"":9}}",9,"{""text"":""Okay, blue I guess"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756251463},{""text"":""purple"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756248754},{""text"":""no purple"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756252296},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756255158},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756261923}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,12013,4,p2,A,18793,9,p1,,,,,,,,
9DXgb7aFGKpnfKzNK,10,"Gg2Cz7KQyQFDdnhTE,XL3J5Z3CgEoTkNLry",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/purple-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":7,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":7}}",10,"{""text"":""Okaaay"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756273479},{""text"":""We can go either, which one will you choose?"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756290407},{""text"":""purple?"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756296136},{""text"":""ok :)"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756304089},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756302182},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756305929}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,37120,7,p2,B,40854,2,p1,,,,,,,,
HtEpQsumsXefHMWHY,11,"mmvNomKFxkkMYumTu,j3x8H2SHFC7YnE6FG",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":7},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":7,""p2"":8}}",11,"{""text"":""pink"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756315728},{""text"":""Pink"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756319464},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756317340},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756321004}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,8243,7,p2,A,11907,8,p1,,,,,,,,
Y9tzHH2ADqMEpXTWm,12,"f5oCZWJhnvZfgdXQp,tS26LQo6Cbj5a55Dd",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/green-crate.jpeg"",""label"":""A""},{""image"":""/experiment/yellow-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":4}}",12,"{""text"":""green"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756329688},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756335061},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756332949}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,7841,3,p2,A,9951,4,p1,,,,,,,,
p7fNmmSbzFc6tx2ho,13,"hpmoAw3nQa2KKou6i,7eyb8sXs4fLon7W8f",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/orange-crate.jpeg"",""label"":""A""},{""image"":""/experiment/green-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":9,""p2"":2},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":2,""p2"":9}}",13,"{""text"":""green again"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756346984},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756353940},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756354936}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,14822,9,p2,B,13824,2,p1,,,,,,,,
kLekM7AP9yxFdMnhi,14,"uqMt5hmTonpAcftSa,kNJTL7TpkNJ79XyCs",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/blue-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":5,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":5}}",14,"{""text"":""Greenish now"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756372416},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756378190},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756383115}",true,,,,,,,,,,,,,,,,,,,,,,,,,B,16042,5,p2,B,20981,3,p1,,,,,,,,
FWgsDBfZYvjpJE6H8,15,"TGepEcwPtGPjNpwSz,BrYT6HwD8FWkdFiyW",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/pink-crate.jpeg"",""label"":""A""},{""image"":""/experiment/aqua-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":8,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":8}}",15,"{""text"":""Pink?"",""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""message"",""time"":1636756393160},{""text"":""ys"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756395023},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756399876},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756397809}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,10685,3,p2,A,12750,8,p1,,,,,,,,
hc7MWXnY6nEZjhP5w,16,"wayzR5feqJFzBKy7d,Dq4Js4fnQpJ957vZF",5F2moNvN32P2kGoa9,2021-11-12T22:26:53Z,"{""image"":""/experiment/crate.jpeg"",""label"":""A""},{""image"":""/experiment/blue-crate.jpeg"",""label"":""B""}","{""AA"":{""p1"":4,""p2"":3},""AB"":{""p1"":0,""p2"":0},""BA"":{""p1"":0,""p2"":0},""BB"":{""p1"":3,""p2"":4}}",16,"{""text"":""beige"",""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""message"",""time"":1636756412879},{""text"":null,""playerId"":""AnLPrjGHwQcnJAJx6"",""role"":""p1"",""type"":""selectionAlert"",""time"":1636756418499},{""text"":null,""playerId"":""9KzxEKjPduYiBoEvK"",""role"":""p2"",""type"":""selectionAlert"",""time"":1636756418980}",true,,,,,,,,,,,,,,,,,,,,,,,,,A,13845,3,p2,A,13364,4,p1,,,,,,,,
